split_family,layer,world,condition,task,repeat_id,negative_class,positive_class,oof_subject_n,outer_fold_n,original_accuracy,adjusted_accuracy,delta_accuracy_adjusted_minus_original,original_balanced_accuracy,adjusted_balanced_accuracy,delta_balanced_accuracy_adjusted_minus_original,original_macro_f1,adjusted_macro_f1,delta_macro_f1_adjusted_minus_original,original_mcc,adjusted_mcc,delta_mcc_adjusted_minus_original,original_precision_negative,adjusted_precision_negative,delta_precision_negative_adjusted_minus_original,original_recall_negative,adjusted_recall_negative,delta_recall_negative_adjusted_minus_original,original_f1_negative,adjusted_f1_negative,delta_f1_negative_adjusted_minus_original,original_support_negative,adjusted_support_negative,delta_support_negative_adjusted_minus_original,original_precision_positive,adjusted_precision_positive,delta_precision_positive_adjusted_minus_original,original_recall_positive,adjusted_recall_positive,delta_recall_positive_adjusted_minus_original,original_f1_positive,adjusted_f1_positive,delta_f1_positive_adjusted_minus_original,original_support_positive,adjusted_support_positive,delta_support_positive_adjusted_minus_original,original_tp,adjusted_tp,delta_tp_adjusted_minus_original,original_tn,adjusted_tn,delta_tn_adjusted_minus_original,original_fp,adjusted_fp,delta_fp_adjusted_minus_original,original_fn,adjusted_fn,delta_fn_adjusted_minus_original,prediction_changed_n,prediction_changed_proportion,correct_to_incorrect_n,correct_to_incorrect_proportion,incorrect_to_correct_n,incorrect_to_correct_proportion,net_correct_change_n
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,AD_vs_FTD,10,FTD,AD,59,5,0.4915254237288136,0.576271186440678,0.0847457627118644,0.44202898550724634,0.5350241545893719,0.09299516908212557,0.43269230769230765,0.5327842888818499,0.10009198118954227,-0.12485529317311907,0.07419670929275898,0.19905200246587806,0.29411764705882354,0.4444444444444444,0.15032679738562088,0.21739130434782608,0.34782608695652173,0.13043478260869565,0.25,0.3902439024390244,0.1402439024390244,23,23,0.0,0.5714285714285714,0.6341463414634146,0.06271777003484325,0.6666666666666666,0.7222222222222222,0.05555555555555558,0.6153846153846153,0.6753246753246753,0.05994005994006002,36,36,0.0,24,26,2.0,5,8,3.0,18,15,-3.0,12,10,-2.0,25,0.423728813559322,10,0.1694915254237288,15,0.2542372881355932,5
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,AD_vs_FTD,11,FTD,AD,59,5,0.5423728813559322,0.5254237288135594,-0.016949152542372836,0.46799516908212563,0.4855072463768116,0.017512077294685957,0.43208556149732624,0.48245614035087714,0.050370578853550896,-0.08320753592851597,-0.03025445104080258,0.052953084887713386,0.3,0.3684210526315789,0.06842105263157894,0.13043478260869565,0.30434782608695654,0.1739130434782609,0.18181818181818182,0.3333333333333333,0.1515151515151515,23,23,0.0,0.5918367346938775,0.6,0.008163265306122436,0.8055555555555556,0.6666666666666666,-0.13888888888888895,0.6823529411764706,0.631578947368421,-0.05077399380804959,36,36,0.0,29,24,-5.0,3,7,4.0,20,16,-4.0,7,12,5.0,21,0.3559322033898305,11,0.1864406779661017,10,0.1694915254237288,-1
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,AD_vs_FTD,12,FTD,AD,59,5,0.4915254237288136,0.5084745762711864,0.016949152542372836,0.44202898550724634,0.46376811594202894,0.021739130434782594,0.43269230769230765,0.45802977510294585,0.025337467410638193,-0.12485529317311907,-0.07675521650975066,0.04810007666336841,0.29411764705882354,0.3333333333333333,0.039215686274509776,0.21739130434782608,0.2608695652173913,0.043478260869565216,0.25,0.2926829268292683,0.042682926829268275,23,23,0.0,0.5714285714285714,0.5853658536585366,0.013937282229965153,0.6666666666666666,0.6666666666666666,0.0,0.6153846153846153,0.6233766233766234,0.007992007992008054,36,36,0.0,24,24,0.0,5,6,1.0,18,17,-1.0,12,12,0.0,21,0.3559322033898305,10,0.1694915254237288,11,0.1864406779661017,1
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,AD_vs_FTD,13,FTD,AD,59,5,0.5423728813559322,0.5423728813559322,0.0,0.5229468599033816,0.4915458937198067,-0.03140096618357491,0.522625112376386,0.48296007789678674,-0.03966503447959924,0.04556472832629221,-0.018548920855176055,-0.06411364918146827,0.4166666666666667,0.375,-0.041666666666666685,0.43478260869565216,0.2608695652173913,-0.17391304347826086,0.425531914893617,0.30769230769230765,-0.11783960720130937,23,23,0.0,0.6285714285714286,0.6046511627906976,-0.02392026578073092,0.6111111111111112,0.7222222222222222,0.11111111111111105,0.619718309859155,0.6582278481012659,0.0385095382421109,36,36,0.0,22,26,4.0,10,6,-4.0,13,17,4.0,14,10,-4.0,30,0.5084745762711864,15,0.2542372881355932,15,0.2542372881355932,0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,AD_vs_FTD,14,FTD,AD,59,5,0.5423728813559322,0.576271186440678,0.03389830508474578,0.4758454106280193,0.5036231884057971,0.02777777777777779,0.45163511187607575,0.4741532976827095,0.022518185806633728,-0.05853360478940836,0.009419721048511243,0.0679533258379196,0.3333333333333333,0.4,0.06666666666666671,0.17391304347826086,0.17391304347826086,0.0,0.22857142857142854,0.24242424242424243,0.013852813852813894,23,23,0.0,0.5957446808510638,0.6122448979591837,0.016500217108119886,0.7777777777777778,0.8333333333333334,0.05555555555555558,0.674698795180723,0.7058823529411765,0.031183557760453562,36,36,0.0,28,30,2.0,4,4,0.0,19,19,0.0,8,6,-2.0,18,0.3050847457627119,8,0.13559322033898305,10,0.1694915254237288,2
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,AD_vs_FTD,15,FTD,AD,59,5,0.5084745762711864,0.5423728813559322,0.03389830508474578,0.44806763285024154,0.5072463768115942,0.0591787439613527,0.42909576242909575,0.5060465116279069,0.07695074919881117,-0.11907292116670419,0.014932027335788824,0.134004948502493,0.2857142857142857,0.4,0.11428571428571432,0.17391304347826086,0.34782608695652173,0.17391304347826086,0.2162162162162162,0.37209302325581395,0.15587680703959775,23,23,0.0,0.5777777777777777,0.6153846153846154,0.037606837606837695,0.7222222222222222,0.6666666666666666,-0.05555555555555558,0.6419753086419753,0.64,-0.0019753086419752597,36,36,0.0,26,24,-2.0,4,8,4.0,19,15,-4.0,10,12,2.0,20,0.3389830508474576,9,0.15254237288135594,11,0.1864406779661017,2
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,AD_vs_FTD,16,FTD,AD,59,5,0.4915254237288136,0.5423728813559322,0.05084745762711862,0.44202898550724634,0.5307971014492754,0.08876811594202905,0.43269230769230765,0.5288376220053239,0.09614531431301626,-0.12485529317311907,0.0605078001466355,0.18536309331975456,0.29411764705882354,0.4230769230769231,0.12895927601809953,0.21739130434782608,0.4782608695652174,0.26086956521739135,0.25,0.44897959183673475,0.19897959183673475,23,23,0.0,0.5714285714285714,0.6363636363636364,0.06493506493506496,0.6666666666666666,0.5833333333333334,-0.08333333333333326,0.6153846153846153,0.6086956521739131,-0.006688963210702226,36,36,0.0,24,21,-3.0,5,11,6.0,18,12,-6.0,12,15,3.0,25,0.423728813559322,11,0.1864406779661017,14,0.23728813559322035,3
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,AD_vs_FTD,17,FTD,AD,59,5,0.576271186440678,0.5932203389830508,0.016949152542372836,0.5114734299516909,0.5332125603864735,0.021739130434782594,0.49225473321858865,0.5203252032520326,0.02807047003344393,0.027803462274968972,0.07816222777246465,0.050358765497495676,0.4166666666666667,0.46153846153846156,0.04487179487179488,0.21739130434782608,0.2608695652173913,0.043478260869565216,0.2857142857142857,0.33333333333333337,0.04761904761904767,23,23,0.0,0.6170212765957447,0.6304347826086957,0.013413506012950993,0.8055555555555556,0.8055555555555556,0.0,0.6987951807228916,0.7073170731707318,0.008521892447840185,36,36,0.0,29,29,0.0,5,6,1.0,18,17,-1.0,7,7,0.0,21,0.3559322033898305,10,0.1694915254237288,11,0.1864406779661017,1
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,AD_vs_FTD,18,FTD,AD,59,5,0.559322033898305,0.5932203389830508,0.03389830508474578,0.4975845410628019,0.5567632850241546,0.0591787439613527,0.48035230352303526,0.556390977443609,0.07603867392057373,-0.005684525656179247,0.11849659990981011,0.12418112556598936,0.38461538461538464,0.47368421052631576,0.08906882591093113,0.21739130434782608,0.391304347826087,0.1739130434782609,0.27777777777777773,0.42857142857142855,0.1507936507936508,23,23,0.0,0.6086956521739131,0.65,0.04130434782608694,0.7777777777777778,0.7222222222222222,-0.05555555555555558,0.6829268292682927,0.6842105263157895,0.0012836970474967568,36,36,0.0,28,26,-2.0,5,9,4.0,18,14,-4.0,8,10,2.0,28,0.4745762711864407,13,0.22033898305084745,15,0.2542372881355932,2
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,AD_vs_FTD,19,FTD,AD,59,5,0.4576271186440678,0.4576271186440678,0.0,0.4221014492753623,0.4221014492753623,0.0,0.4201474201474202,0.4201474201474202,0.0,-0.15869860025533672,-0.15869860025533672,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2608695652173913,0.2608695652173913,0.0,0.2727272727272727,0.2727272727272727,0.0,23,23,0.0,0.5526315789473685,0.5526315789473685,0.0,0.5833333333333334,0.5833333333333334,0.0,0.5675675675675677,0.5675675675675677,0.0,36,36,0.0,21,21,0.0,6,6,0.0,17,17,0.0,15,15,0.0,26,0.4406779661016949,13,0.22033898305084745,13,0.22033898305084745,0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,AD_vs_FTD,20,FTD,AD,59,5,0.5084745762711864,0.4406779661016949,-0.06779661016949151,0.44021739130434784,0.40821256038647347,-0.03200483091787437,0.4110154905335628,0.4073059360730593,-0.0037095544605034725,-0.1448706718537857,-0.18514680290829955,-0.04027613105451386,0.25,0.2727272727272727,0.022727272727272707,0.13043478260869565,0.2608695652173913,0.13043478260869565,0.1714285714285714,0.2666666666666666,0.0952380952380952,23,23,0.0,0.574468085106383,0.5405405405405406,-0.03392754456584246,0.75,0.5555555555555556,-0.19444444444444442,0.6506024096385542,0.547945205479452,-0.10265720415910218,36,36,0.0,27,20,-7.0,3,6,3.0,20,17,-3.0,9,16,7.0,24,0.4067796610169492,14,0.23728813559322035,10,0.1694915254237288,-4
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,CN_vs_FTD,1,CN,FTD,52,5,0.7692307692307693,0.75,-0.019230769230769273,0.7481259370314842,0.7353823088455772,-0.012743628185907019,0.7511961722488039,0.7382888114595432,-0.012907360789260691,0.5440246588125511,0.4914632180517166,-0.05256144076083452,0.7297297297297297,0.7352941176470589,0.005564387917329161,0.9310344827586207,0.8620689655172413,-0.06896551724137934,0.8181818181818181,0.7936507936507937,-0.024531024531024404,29,29,0.0,0.8666666666666667,0.7777777777777778,-0.0888888888888889,0.5652173913043478,0.6086956521739131,0.0434782608695653,0.6842105263157895,0.6829268292682927,-0.0012836970474967568,23,23,0.0,13,14,1.0,27,25,-2.0,2,4,2.0,10,9,-1.0,13,0.25,7,0.1346153846153846,6,0.11538461538461539,-1
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,CN_vs_FTD,2,CN,FTD,52,5,0.7115384615384616,0.7692307692307693,0.05769230769230771,0.7008995502248876,0.7616191904047975,0.06071964017990994,0.7026305756767061,0.7636363636363636,0.0610057879596575,0.41018699798182695,0.5296293154951603,0.1194423175133334,0.71875,0.7741935483870968,0.05544354838709675,0.7931034482758621,0.8275862068965517,0.03448275862068961,0.7540983606557378,0.7999999999999999,0.04590163934426217,29,29,0.0,0.7,0.7619047619047619,0.06190476190476191,0.6086956521739131,0.6956521739130435,0.08695652173913038,0.6511627906976744,0.7272727272727272,0.07610993657505283,23,23,0.0,14,16,2.0,23,24,1.0,6,5,-1.0,9,7,-2.0,15,0.28846153846153844,6,0.11538461538461539,9,0.17307692307692307,3
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,CN_vs_FTD,3,CN,FTD,52,5,0.6923076923076923,0.7115384615384616,0.019230769230769273,0.6746626686656672,0.6829085457271364,0.008245877061469287,0.675,0.6770186335403726,0.002018633540372572,0.36985757785414636,0.43122734316049044,0.06136976530634408,0.6857142857142857,0.675,-0.010714285714285676,0.8275862068965517,0.9310344827586207,0.10344827586206895,0.75,0.7826086956521738,0.032608695652173836,29,29,0.0,0.7058823529411765,0.8333333333333334,0.12745098039215685,0.5217391304347826,0.43478260869565216,-0.08695652173913043,0.6,0.5714285714285714,-0.02857142857142858,23,23,0.0,12,10,-2.0,24,27,3.0,5,2,-3.0,11,13,2.0,17,0.3269230769230769,8,0.15384615384615385,9,0.17307692307692307,1
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,CN_vs_FTD,4,CN,FTD,52,5,0.75,0.7115384615384616,-0.038461538461538436,0.7443778110944528,0.7008995502248876,-0.04347826086956519,0.7453860640301319,0.7026305756767061,-0.0427554883534258,0.4913406718443522,0.41018699798182695,-0.08115367386252526,0.7666666666666667,0.71875,-0.04791666666666672,0.7931034482758621,0.7931034482758621,0.0,0.7796610169491527,0.7540983606557378,-0.02556265629341492,29,29,0.0,0.7272727272727273,0.7,-0.027272727272727337,0.6956521739130435,0.6086956521739131,-0.08695652173913038,0.711111111111111,0.6511627906976744,-0.05994832041343667,23,23,0.0,16,14,-2.0,23,23,0.0,6,6,0.0,7,9,2.0,10,0.19230769230769232,6,0.11538461538461539,4,0.07692307692307693,-2
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,CN_vs_FTD,5,CN,FTD,52,5,0.75,0.75,0.0,0.7353823088455772,0.739880059970015,0.004497751124437843,0.7382888114595432,0.7422798322531453,0.00399102079360214,0.4914632180517166,0.4897755199783009,-0.0016876980734157332,0.7352941176470589,0.75,0.014705882352941124,0.8620689655172413,0.8275862068965517,-0.03448275862068961,0.7936507936507937,0.7868852459016394,-0.006765547749154277,29,29,0.0,0.7777777777777778,0.75,-0.02777777777777779,0.6086956521739131,0.6521739130434783,0.04347826086956519,0.6829268292682927,0.6976744186046512,0.014747589336358446,23,23,0.0,14,15,1.0,25,24,-1.0,4,5,1.0,9,8,-1.0,12,0.23076923076923078,6,0.11538461538461539,6,0.11538461538461539,0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,CN_vs_FTD,6,CN,FTD,52,5,0.7307692307692307,0.7307692307692307,0.0,0.7181409295352323,0.7136431784107946,-0.004497751124437732,0.7204301075268817,0.7156250000000001,-0.00480510752688168,0.44998320186528457,0.4524008999503507,0.0024176980850661445,0.7272727272727273,0.7142857142857143,-0.012987012987012991,0.8275862068965517,0.8620689655172413,0.03448275862068961,0.7741935483870968,0.7812500000000001,0.007056451612903358,29,29,0.0,0.7368421052631579,0.7647058823529411,0.02786377708978327,0.6086956521739131,0.5652173913043478,-0.0434782608695653,0.6666666666666666,0.65,-0.016666666666666607,23,23,0.0,14,13,-1.0,24,25,1.0,5,4,-1.0,9,10,1.0,10,0.19230769230769232,5,0.09615384615384616,5,0.09615384615384616,0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,CN_vs_FTD,7,CN,FTD,52,5,0.75,0.75,0.0,0.7353823088455772,0.7308845577211394,-0.004497751124437843,0.7382888114595432,0.7333333333333334,-0.004955478126209778,0.4914632180517166,0.49690865112501836,0.005445433073301753,0.7352941176470589,0.7222222222222222,-0.013071895424836666,0.8620689655172413,0.896551724137931,0.034482758620689724,0.7936507936507937,0.7999999999999999,0.006349206349206216,29,29,0.0,0.7777777777777778,0.8125,0.03472222222222221,0.6086956521739131,0.5652173913043478,-0.0434782608695653,0.6829268292682927,0.6666666666666667,-0.016260162601625994,23,23,0.0,14,13,-1.0,25,26,1.0,4,3,-1.0,9,10,1.0,16,0.3076923076923077,8,0.15384615384615385,8,0.15384615384615385,0
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,CN_vs_FTD,8,CN,FTD,52,5,0.7884615384615384,0.6923076923076923,-0.09615384615384615,0.7788605697151424,0.6656671664167916,-0.11319340329835081,0.7819290888295845,0.6601307189542482,-0.12179836987533621,0.5693640419747747,0.38003655890841154,-0.1893274830663632,0.78125,0.6666666666666666,-0.11458333333333337,0.8620689655172413,0.896551724137931,0.034482758620689724,0.8196721311475409,0.7647058823529411,-0.05496624879459977,29,29,0.0,0.8,0.7692307692307693,-0.03076923076923077,0.6956521739130435,0.43478260869565216,-0.2608695652173913,0.7441860465116279,0.5555555555555555,-0.18863049095607243,23,23,0.0,16,10,-6.0,25,26,1.0,4,3,-1.0,7,13,6.0,9,0.17307692307692307,7,0.1346153846153846,2,0.038461538461538464,-5
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,CN_vs_FTD,9,CN,FTD,52,5,0.7307692307692307,0.7115384615384616,-0.019230769230769162,0.7136431784107946,0.6964017991004497,-0.017241379310344862,0.7156250000000001,0.6980255516840883,-0.01759944831591176,0.4524008999503507,0.4100744048711776,-0.04232649507917313,0.7142857142857143,0.7058823529411765,-0.008403361344537785,0.8620689655172413,0.8275862068965517,-0.03448275862068961,0.7812500000000001,0.7619047619047619,-0.01934523809523825,29,29,0.0,0.7647058823529411,0.7222222222222222,-0.042483660130718914,0.5652173913043478,0.5652173913043478,0.0,0.65,0.6341463414634146,-0.01585365853658538,23,23,0.0,13,13,0.0,25,24,-1.0,4,5,1.0,10,10,0.0,19,0.36538461538461536,10,0.19230769230769232,9,0.17307692307692307,-1
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,CN_vs_FTD,10,CN,FTD,52,5,0.7692307692307693,0.6346153846153846,-0.1346153846153847,0.7526236881559221,0.6094452773613194,-0.1431784107946027,0.75625,0.6014521984671237,-0.15479780153287626,0.534944222046555,0.2450948143584148,-0.2898494076881402,0.7428571428571429,0.631578947368421,-0.11127819548872186,0.896551724137931,0.8275862068965517,-0.06896551724137934,0.8125,0.716417910447761,-0.09608208955223896,29,29,0.0,0.8235294117647058,0.6428571428571429,-0.18067226890756294,0.6086956521739131,0.391304347826087,-0.2173913043478261,0.7,0.4864864864864865,-0.21351351351351344,23,23,0.0,14,9,-5.0,26,24,-2.0,3,5,2.0,9,14,5.0,9,0.17307692307692307,8,0.15384615384615385,1,0.019230769230769232,-7
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,CN_vs_FTD,11,CN,FTD,52,5,0.8076923076923077,0.6538461538461539,-0.15384615384615385,0.8050974512743628,0.6401799100449774,-0.1649175412293854,0.8050974512743628,0.6405529953917051,-0.16454445588265776,0.6101949025487257,0.28916446305432375,-0.3210304394944019,0.8275862068965517,0.6666666666666666,-0.16091954022988508,0.8275862068965517,0.7586206896551724,-0.06896551724137934,0.8275862068965517,0.7096774193548386,-0.11790878754171308,29,29,0.0,0.782608695652174,0.631578947368421,-0.15102974828375293,0.782608695652174,0.5217391304347826,-0.26086956521739135,0.782608695652174,0.5714285714285715,-0.21118012422360244,23,23,0.0,18,12,-6.0,24,22,-2.0,5,7,2.0,5,11,6.0,16,0.3076923076923077,12,0.23076923076923078,4,0.07692307692307693,-8
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,CN_vs_FTD,12,CN,FTD,52,5,0.75,0.7307692307692307,-0.019230769230769273,0.739880059970015,0.7136431784107946,-0.026236881559220437,0.7422798322531453,0.7156250000000001,-0.026654832253145244,0.4897755199783009,0.4524008999503507,-0.03737462002795017,0.75,0.7142857142857143,-0.0357142857142857,0.8275862068965517,0.8620689655172413,0.03448275862068961,0.7868852459016394,0.7812500000000001,-0.00563524590163933,29,29,0.0,0.75,0.7647058823529411,0.014705882352941124,0.6521739130434783,0.5652173913043478,-0.08695652173913049,0.6976744186046512,0.65,-0.04767441860465116,23,23,0.0,15,13,-2.0,24,25,1.0,5,4,-1.0,8,10,2.0,11,0.21153846153846154,6,0.11538461538461539,5,0.09615384615384616,-1
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,CN_vs_FTD,13,CN,FTD,52,5,0.7692307692307693,0.75,-0.019230769230769273,0.7616191904047975,0.7443778110944528,-0.01724137931034475,0.7636363636363636,0.7453860640301319,-0.0182502996062317,0.5296293154951603,0.4913406718443522,-0.03828864365080814,0.7741935483870968,0.7666666666666667,-0.007526881720430034,0.8275862068965517,0.7931034482758621,-0.03448275862068961,0.7999999999999999,0.7796610169491527,-0.020338983050847248,29,29,0.0,0.7619047619047619,0.7272727272727273,-0.03463203463203457,0.6956521739130435,0.6956521739130435,0.0,0.7272727272727272,0.711111111111111,-0.016161616161616155,23,23,0.0,16,16,0.0,24,23,-1.0,5,6,1.0,7,7,0.0,11,0.21153846153846154,6,0.11538461538461539,5,0.09615384615384616,-1
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,CN_vs_FTD,14,CN,FTD,52,5,0.75,0.7307692307692307,-0.019230769230769273,0.7308845577211394,0.7136431784107946,-0.01724137931034475,0.7333333333333334,0.7156250000000001,-0.017708333333333326,0.49690865112501836,0.4524008999503507,-0.044507751174667654,0.7222222222222222,0.7142857142857143,-0.007936507936507908,0.896551724137931,0.8620689655172413,-0.034482758620689724,0.7999999999999999,0.7812500000000001,-0.018749999999999822,29,29,0.0,0.8125,0.7647058823529411,-0.047794117647058876,0.5652173913043478,0.5652173913043478,0.0,0.6666666666666667,0.65,-0.01666666666666672,23,23,0.0,13,13,0.0,26,25,-1.0,3,4,1.0,10,10,0.0,19,0.36538461538461536,10,0.19230769230769232,9,0.17307692307692307,-1
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,CN_vs_FTD,15,CN,FTD,52,5,0.7307692307692307,0.6538461538461539,-0.07692307692307687,0.7271364317841079,0.6221889055472264,-0.10494752623688153,0.7271364317841079,0.6067226890756302,-0.12041374270847771,0.4542728635682159,0.2971915222638996,-0.15708134130431628,0.7586206896551724,0.6341463414634146,-0.12447434819175773,0.7586206896551724,0.896551724137931,0.13793103448275867,0.7586206896551724,0.7428571428571429,-0.015763546798029493,29,29,0.0,0.6956521739130435,0.7272727272727273,0.031620553359683834,0.6956521739130435,0.34782608695652173,-0.34782608695652173,0.6956521739130435,0.4705882352941176,-0.22506393861892587,23,23,0.0,16,8,-8.0,22,26,4.0,7,3,-4.0,7,15,8.0,16,0.3076923076923077,10,0.19230769230769232,6,0.11538461538461539,-4
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,CN_vs_FTD,16,CN,FTD,52,5,0.8076923076923077,0.7115384615384616,-0.09615384615384615,0.800599700149925,0.6829085457271364,-0.11769115442278855,0.803030303030303,0.6770186335403726,-0.12601166948993037,0.6085425659414306,0.43122734316049044,-0.1773152227809402,0.8064516129032258,0.675,-0.1314516129032257,0.8620689655172413,0.9310344827586207,0.06896551724137934,0.8333333333333334,0.7826086956521738,-0.050724637681159535,29,29,0.0,0.8095238095238095,0.8333333333333334,0.023809523809523836,0.7391304347826086,0.43478260869565216,-0.3043478260869565,0.7727272727272727,0.5714285714285714,-0.2012987012987013,23,23,0.0,17,10,-7.0,25,27,2.0,4,2,-2.0,6,13,7.0,15,0.28846153846153844,10,0.19230769230769232,5,0.09615384615384616,-5
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,CN_vs_FTD,17,CN,FTD,52,5,0.7692307692307693,0.7307692307692307,-0.03846153846153855,0.7616191904047975,0.7271364317841079,-0.03448275862068961,0.7636363636363636,0.7271364317841079,-0.03649993185225564,0.5296293154951603,0.4542728635682159,-0.07535645192694446,0.7741935483870968,0.7586206896551724,-0.015572858731924377,0.8275862068965517,0.7586206896551724,-0.06896551724137934,0.7999999999999999,0.7586206896551724,-0.04137931034482756,29,29,0.0,0.7619047619047619,0.6956521739130435,-0.0662525879917184,0.6956521739130435,0.6956521739130435,0.0,0.7272727272727272,0.6956521739130435,-0.03162055335968372,23,23,0.0,16,16,0.0,24,22,-2.0,5,7,2.0,7,7,0.0,12,0.23076923076923078,7,0.1346153846153846,5,0.09615384615384616,-2
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,CN_vs_FTD,18,CN,FTD,52,5,0.6923076923076923,0.7692307692307693,0.07692307692307698,0.6701649175412294,0.7526236881559221,0.08245877061469264,0.6682615629984051,0.75625,0.08798843700159487,0.3730924397294535,0.534944222046555,0.1618517823171015,0.6756756756756757,0.7428571428571429,0.06718146718146722,0.8620689655172413,0.896551724137931,0.034482758620689724,0.7575757575757576,0.8125,0.05492424242424243,29,29,0.0,0.7333333333333333,0.8235294117647058,0.09019607843137256,0.4782608695652174,0.6086956521739131,0.13043478260869568,0.5789473684210527,0.7,0.1210526315789473,23,23,0.0,11,14,3.0,25,26,1.0,4,3,-1.0,12,9,-3.0,18,0.34615384615384615,7,0.1346153846153846,11,0.21153846153846154,4
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,CN_vs_FTD,19,CN,FTD,52,5,0.6923076923076923,0.7307692307692307,0.038461538461538436,0.6746626686656672,0.7136431784107946,0.038980509745127456,0.675,0.7156250000000001,0.04062500000000002,0.36985757785414636,0.4524008999503507,0.08254332209620435,0.6857142857142857,0.7142857142857143,0.02857142857142858,0.8275862068965517,0.8620689655172413,0.03448275862068961,0.75,0.7812500000000001,0.03125000000000011,29,29,0.0,0.7058823529411765,0.7647058823529411,0.05882352941176461,0.5217391304347826,0.5652173913043478,0.04347826086956519,0.6,0.65,0.050000000000000044,23,23,0.0,12,13,1.0,24,25,1.0,5,4,-1.0,11,10,-1.0,12,0.23076923076923078,5,0.09615384615384616,7,0.1346153846153846,2
P1,P1_psd_bandpower_from_derivatives,PSD_REGION_ABSOLUTE,ds004504__EC,CN_vs_FTD,20,CN,FTD,52,5,0.7884615384615384,0.75,-0.038461538461538436,0.7743628185907047,0.7218890554722639,-0.052473763118440764,0.7785520712349981,0.7200828157349897,-0.05846925550000848,0.5728520312322557,0.5231282523586277,-0.049723778873628,0.7647058823529411,0.7,-0.06470588235294117,0.896551724137931,0.9655172413793104,0.06896551724137934,0.8253968253968255,0.8115942028985508,-0.013802622498274686,29,29,0.0,0.8333333333333334,0.9166666666666666,0.08333333333333326,0.6521739130434783,0.4782608695652174,-0.17391304347826086,0.7317073170731708,0.6285714285714286,-0.10313588850174227,23,23,0.0,15,11,-4.0,26,28,2.0,3,1,-2.0,8,12,4.0,10,0.19230769230769232,6,0.11538461538461539,4,0.07692307692307693,-2
