"condition","task","analysis_scope","representation","representation_raw","representation_family","method","model_role","manuscript_role","mean_macroF1","mean_MCC","mean_balanced_accuracy","mean_model_size","mean_n_relations","mean_n_feature_mentions","n_rows","n_repeats","rank"
"EC","FTD vs CN","all_representations","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","k-TSP k=9 non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.705222496457791,0.454482489053614,0.713333333333333,6.6,3.3,6.6,20,20,4
"EC","FTD vs CN","all_representations","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","kNN","standard_ML","standard ML baseline",0.612623040358334,0.273945912891228,0.627583333333333,NA,NA,NA,20,20,15
"EC","FTD vs CN","all_representations","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","Lasso LR","standard_ML","standard ML baseline",0.634046811032105,0.322904279436995,0.653166666666667,NA,NA,NA,20,20,14
"EC","FTD vs CN","all_representations","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","Linear SVM","standard_ML","standard ML baseline",0.662627636252636,0.364935061343229,0.672666666666667,NA,NA,NA,20,20,11
"EC","FTD vs CN","all_representations","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","Majority","standard_ML","standard ML baseline",0.358193277310924,0,0.5,NA,NA,NA,20,20,19
"EC","FTD vs CN","all_representations","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","Primary k-TSP","primary_kTSP","pre-specified primary compact rank-rule model",0.738568261803556,0.539673064341916,0.7465,7.88,3.94,7.88,20,20,2
"EC","FTD vs CN","all_representations","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","Random forest","standard_ML","standard ML baseline",0.683361298831887,0.414811020869281,0.695916666666667,NA,NA,NA,20,20,5
"EC","FTD vs CN","all_representations","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","Ridge LR","standard_ML","standard ML baseline",0.53552269625799,0.230329120880602,0.593666666666667,NA,NA,NA,20,20,18
"EC","FTD vs CN","all_representations","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","Shrinkage LDA","standard_ML","standard ML baseline",0.667355436230436,0.39121374350702,0.684416666666667,NA,NA,NA,20,20,10
"EC","FTD vs CN","all_representations","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","TSP","TSP_reference","single-pair TSP technical reference",0.643114632099926,0.328942210375857,0.652083333333333,2,1,2,20,20,13
"EC","FTD vs CN","all_representations","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","XGBoost","standard_ML","standard ML baseline",0.594176351426351,0.212391447492439,0.606166666666667,NA,NA,NA,20,20,16
"EC","FTD vs CN","all_representations","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","XGBoost shallow","standard_ML","standard ML baseline",0.594176351426351,0.212391447492439,0.606166666666667,NA,NA,NA,20,20,17
"EC","FTD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","Elastic-net LR","standard_ML","standard ML baseline",0.535104744112097,0.157216769048004,0.567333333333333,NA,NA,NA,20,20,15
"EC","FTD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","k-TSP CV non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.639032239002827,0.340769350597846,0.6605,5.71,2.855,5.71,20,20,9
"EC","FTD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","k-TSP k=3 disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.639476308821897,0.335840667613645,0.660416666666667,6,3,6,20,20,8
"EC","FTD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","k-TSP k=3 non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.622631806102394,0.310909761119292,0.646333333333333,4.74,2.37,4.74,20,20,10
"EC","FTD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","k-TSP k=5 disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.64374002794591,0.352075874797827,0.666833333333333,8,4,8,20,20,6
"EC","FTD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","k-TSP k=5 non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.642298431144019,0.34674183693816,0.664916666666667,5.97,2.985,5.97,20,20,7
"EC","FTD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","k-TSP k=9 disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.668631105006105,0.399664570621723,0.690833333333333,8,4,8,20,20,3
"EC","FTD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","k-TSP k=9 non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.644200820421409,0.353089094723596,0.665916666666667,5.97,2.985,5.97,20,20,5
"EC","FTD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","kNN","standard_ML","standard ML baseline",0.524949461486226,0.182412872181423,0.5665,NA,NA,NA,20,20,16
"EC","FTD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","Lasso LR","standard_ML","standard ML baseline",0.493463399345752,0.0641267480772036,0.530416666666667,NA,NA,NA,20,20,18
"EC","FTD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","Linear SVM","standard_ML","standard ML baseline",0.517025540635835,0.0819749132846317,0.5355,NA,NA,NA,20,20,17
"EC","FTD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","Majority","standard_ML","standard ML baseline",0.358193277310924,0,0.5,NA,NA,NA,20,20,19
"EC","FTD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","Primary k-TSP","primary_kTSP","pre-specified primary compact rank-rule model",0.661848692973693,0.380865330544295,0.682,7.58,3.79,7.58,20,20,4
"EC","FTD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","Random forest","standard_ML","standard ML baseline",0.684685158795453,0.407960300408428,0.6945,NA,NA,NA,20,20,2
"EC","FTD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","Ridge LR","standard_ML","standard ML baseline",0.574454994352053,0.259674930246194,0.610416666666667,NA,NA,NA,20,20,12
"EC","FTD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","Shrinkage LDA","standard_ML","standard ML baseline",0.684694108179402,0.41241538446003,0.693083333333333,NA,NA,NA,20,20,1
"EC","FTD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","TSP","TSP_reference","single-pair TSP technical reference",0.579195523430817,0.220968532360239,0.6035,2,1,2,20,20,11
"EC","FTD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","XGBoost","standard_ML","standard ML baseline",0.569119241869242,0.176423044088459,0.583416666666667,NA,NA,NA,20,20,13
"EC","FTD vs CN","all_representations","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","XGBoost shallow","standard_ML","standard ML baseline",0.569119241869242,0.176423044088459,0.583416666666667,NA,NA,NA,20,20,14
"EC","FTD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","Elastic-net LR","standard_ML","standard ML baseline",0.525542542424895,0.126144770587012,0.557833333333333,NA,NA,NA,20,20,17
"EC","FTD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","k-TSP CV non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.628430757151345,0.323710386277606,0.650916666666667,6.94,3.47,6.94,20,20,6
"EC","FTD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","k-TSP k=3 disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.61227147199206,0.292298674833516,0.637333333333333,6,3,6,20,20,12
"EC","FTD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","k-TSP k=3 non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.601725615071203,0.269535072069611,0.626916666666667,5.65,2.825,5.65,20,20,14
"EC","FTD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","k-TSP k=5 disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.626023417758712,0.321700545091194,0.648916666666667,8,4,8,20,20,7
"EC","FTD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","k-TSP k=5 non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.613539148759737,0.299198493629776,0.637916666666667,7.34,3.67,7.34,20,20,11
"EC","FTD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","k-TSP k=9 disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.655116022866023,0.373914707537005,0.674,8,4,8,20,20,3
"EC","FTD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","k-TSP k=9 non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.625733593204181,0.315497786156259,0.648916666666667,7.34,3.67,7.34,20,20,8
"EC","FTD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","kNN","standard_ML","standard ML baseline",0.601824440265617,0.306334463748172,0.625916666666667,NA,NA,NA,20,20,13
"EC","FTD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","Lasso LR","standard_ML","standard ML baseline",0.485492810294281,0.0428782539913708,0.521916666666667,NA,NA,NA,20,20,18
"EC","FTD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","Linear SVM","standard_ML","standard ML baseline",0.575335772071066,0.199904853251023,0.59,NA,NA,NA,20,20,16
"EC","FTD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","Majority","standard_ML","standard ML baseline",0.358193277310924,0,0.5,NA,NA,NA,20,20,19
"EC","FTD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","Primary k-TSP","primary_kTSP","pre-specified primary compact rank-rule model",0.648118020868021,0.354062815836124,0.6665,7.84,3.92,7.84,20,20,4
"EC","FTD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","Random forest","standard_ML","standard ML baseline",0.725986457986458,0.485714012900921,0.733833333333333,NA,NA,NA,20,20,1
"EC","FTD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","Ridge LR","standard_ML","standard ML baseline",0.639977807323395,0.358491457683743,0.659416666666667,NA,NA,NA,20,20,5
"EC","FTD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","Shrinkage LDA","standard_ML","standard ML baseline",0.697216547341547,0.444065096964983,0.71075,NA,NA,NA,20,20,2
"EC","FTD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","TSP","TSP_reference","single-pair TSP technical reference",0.584414648260236,0.231665028024919,0.60975,2,1,2,20,20,15
"EC","FTD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","XGBoost","standard_ML","standard ML baseline",0.61906648580178,0.278367458232899,0.631333333333333,NA,NA,NA,20,20,9
"EC","FTD vs CN","all_representations","Raw amplitude deciles","RAW_DECILES","amplitude-decile","XGBoost shallow","standard_ML","standard ML baseline",0.61906648580178,0.278367458232899,0.631333333333333,NA,NA,NA,20,20,10
"EC","FTD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","Elastic-net LR","standard_ML","standard ML baseline",0.67135175608705,0.383909176259555,0.68225,NA,NA,NA,20,20,14
"EC","FTD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","k-TSP CV non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.753455461205461,0.546639218998221,0.758166666666667,4.82,2.41,4.82,20,20,5
"EC","FTD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","k-TSP k=3 disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.753651678386973,0.561141400910643,0.761666666666667,6,3,6,20,20,4
"EC","FTD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","k-TSP k=3 non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.77326393051393,0.575161148904431,0.775,4.8,2.4,4.8,20,20,2
"EC","FTD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","k-TSP k=5 disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.730721747207041,0.529600751431695,0.744166666666667,8,4,8,20,20,6
"EC","FTD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","k-TSP k=5 non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.775945998445998,0.581904873011579,0.77775,5.84,2.92,5.84,20,20,1
"EC","FTD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","k-TSP k=9 disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.689615704556881,0.473690956352142,0.710666666666667,8,4,8,20,20,11
"EC","FTD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","k-TSP k=9 non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.771306582306582,0.571977631460919,0.774083333333333,5.84,2.92,5.84,20,20,3
"EC","FTD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","kNN","standard_ML","standard ML baseline",0.62848878572408,0.313721528690889,0.641,NA,NA,NA,20,20,16
"EC","FTD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","Lasso LR","standard_ML","standard ML baseline",0.681062739548034,0.397136235334183,0.690333333333333,NA,NA,NA,20,20,12
"EC","FTD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","Linear SVM","standard_ML","standard ML baseline",0.708263930513931,0.451047391358425,0.715166666666667,NA,NA,NA,20,20,10
"EC","FTD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","Majority","standard_ML","standard ML baseline",0.358193277310924,0,0.5,NA,NA,NA,20,20,19
"EC","FTD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","Primary k-TSP","primary_kTSP","pre-specified primary compact rank-rule model",0.726414939635528,0.516527350384221,0.737083333333333,6.1,3.05,6.1,20,20,7
"EC","FTD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","Random forest","standard_ML","standard ML baseline",0.677691142191142,0.400815372606184,0.686416666666667,NA,NA,NA,20,20,13
"EC","FTD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","Ridge LR","standard_ML","standard ML baseline",0.645132069727658,0.353556474281383,0.667,NA,NA,NA,20,20,15
"EC","FTD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","Shrinkage LDA","standard_ML","standard ML baseline",0.724846348096348,0.506389005249998,0.745166666666667,NA,NA,NA,20,20,8
"EC","FTD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","TSP","TSP_reference","single-pair TSP technical reference",0.712660478410478,0.505710100367795,0.719416666666667,2,1,2,20,20,9
"EC","FTD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","XGBoost","standard_ML","standard ML baseline",0.624734321234321,0.2990176111269,0.639,NA,NA,NA,20,20,17
"EC","FTD vs CN","all_representations","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","XGBoost shallow","standard_ML","standard ML baseline",0.624734321234321,0.2990176111269,0.639,NA,NA,NA,20,20,18
"EC","FTD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","Elastic-net LR","standard_ML","standard ML baseline",0.560676005367182,0.197653795478856,0.587333333333333,NA,NA,NA,20,20,17
"EC","FTD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","k-TSP CV non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.73146350218409,0.501402815401953,0.744,5.89,2.945,5.89,20,20,5
"EC","FTD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","k-TSP k=3 disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.735615825351119,0.503182609595617,0.743333333333333,6,3,6,20,20,3
"EC","FTD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","k-TSP k=3 non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.699552222287516,0.432131902700114,0.708916666666667,4.72,2.36,4.72,20,20,10
"EC","FTD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","k-TSP k=5 disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.741655091640386,0.524457140542623,0.7545,8,4,8,20,20,2
"EC","FTD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","k-TSP k=5 non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.697768752489341,0.432823186879504,0.709583333333333,6.18,3.09,6.18,20,20,11
"EC","FTD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","k-TSP k=9 disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.723686868686869,0.503109778409415,0.74025,8,4,8,20,20,6
"EC","FTD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","k-TSP k=9 non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.734620178840767,0.513939791557827,0.749,6.18,3.09,6.18,20,20,4
"EC","FTD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","kNN","standard_ML","standard ML baseline",0.615585744321038,0.332385393064111,0.637083333333333,NA,NA,NA,20,20,15
"EC","FTD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","Lasso LR","standard_ML","standard ML baseline",0.541467987894458,0.158433985729716,0.572416666666666,NA,NA,NA,20,20,18
"EC","FTD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","Linear SVM","standard_ML","standard ML baseline",0.643597125097125,0.329871450220899,0.653833333333333,NA,NA,NA,20,20,12
"EC","FTD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","Majority","standard_ML","standard ML baseline",0.358193277310924,0,0.5,NA,NA,NA,20,20,19
"EC","FTD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","Primary k-TSP","primary_kTSP","pre-specified primary compact rank-rule model",0.760885836385836,0.556930051899034,0.769833333333333,7.64,3.82,7.64,20,20,1
"EC","FTD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","Random forest","standard_ML","standard ML baseline",0.721500083250083,0.477545593154909,0.7285,NA,NA,NA,20,20,7
"EC","FTD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","Ridge LR","standard_ML","standard ML baseline",0.6098776231938,0.305829655031691,0.63475,NA,NA,NA,20,20,16
"EC","FTD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","Shrinkage LDA","standard_ML","standard ML baseline",0.704689033189033,0.450246313073164,0.713916666666667,NA,NA,NA,20,20,9
"EC","FTD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","TSP","TSP_reference","single-pair TSP technical reference",0.717978299478299,0.460361480253507,0.722916666666667,2,1,2,20,20,8
"EC","FTD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","XGBoost","standard_ML","standard ML baseline",0.643061716061716,0.320286310875977,0.651166666666667,NA,NA,NA,20,20,13
"EC","FTD vs CN","all_representations","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","XGBoost shallow","standard_ML","standard ML baseline",0.643061716061716,0.320286310875977,0.651166666666667,NA,NA,NA,20,20,14
"EC","FTD vs CN","best_representation_landscape","Derived decile summaries","DERIVED_DECILES_ALL","amplitude-decile","Majority","standard_ML","standard ML baseline",0.358193277310924,0,0.5,NA,NA,NA,20,20,1
"EC","FTD vs CN","best_representation_landscape","Raw amplitude deciles","RAW_DECILES","amplitude-decile","Global-best standard ML","global_best_ML","global-best standard ML marker",0.725986457986458,0.485714012900921,0.733833333333333,NA,NA,NA,20,20,1
"EC","FTD vs CN","best_representation_landscape","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","Elastic-net LR","standard_ML","standard ML baseline",0.67135175608705,0.383909176259555,0.68225,NA,NA,NA,20,20,5
"EC","FTD vs CN","best_representation_landscape","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","kNN","standard_ML","standard ML baseline",0.62848878572408,0.313721528690889,0.641,NA,NA,NA,20,20,7
"EC","FTD vs CN","best_representation_landscape","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","Lasso LR","standard_ML","standard ML baseline",0.681062739548034,0.397136235334183,0.690333333333333,NA,NA,NA,20,20,4
"EC","FTD vs CN","best_representation_landscape","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","Linear SVM","standard_ML","standard ML baseline",0.708263930513931,0.451047391358425,0.715166666666667,NA,NA,NA,20,20,3
"EC","FTD vs CN","best_representation_landscape","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","Ridge LR","standard_ML","standard ML baseline",0.645132069727658,0.353556474281383,0.667,NA,NA,NA,20,20,6
"EC","FTD vs CN","best_representation_landscape","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","Shrinkage LDA","standard_ML","standard ML baseline",0.724846348096348,0.506389005249998,0.745166666666667,NA,NA,NA,20,20,2
"EC","FTD vs CN","best_representation_landscape","Regional absolute PSD/bandpower","PSD_REGION_ABSOLUTE","PSD/bandpower","Tuned compact k-TSP envelope","best_compact_rank_rule","descriptive tuned compact sensitivity envelope",0.775945998445998,0.581904873011579,0.77775,5.84,2.92,5.84,20,20,1
"EC","FTD vs CN","best_representation_landscape","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","Primary k-TSP","primary_kTSP","pre-specified primary compact rank-rule model",0.760885836385836,0.556930051899034,0.769833333333333,7.64,3.82,7.64,20,20,1
"EC","FTD vs CN","best_representation_landscape","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","TSP","TSP_reference","single-pair TSP technical reference",0.717978299478299,0.460361480253507,0.722916666666667,2,1,2,20,20,2
"EC","FTD vs CN","best_representation_landscape","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","XGBoost","standard_ML","standard ML baseline",0.643061716061716,0.320286310875977,0.651166666666667,NA,NA,NA,20,20,3
"EC","FTD vs CN","best_representation_landscape","Regional amplitude-decile aggregates","REGION_AGGREGATES_ALL","amplitude-decile","XGBoost shallow","standard_ML","standard ML baseline",0.643061716061716,0.320286310875977,0.651166666666667,NA,NA,NA,20,20,4
"EO/photo","AD vs CN","all_representations","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","Elastic-net LR","standard_ML","standard ML baseline",0.687635290835755,0.44755358823242,0.701666666666667,NA,NA,NA,20,20,12
"EO/photo","AD vs CN","all_representations","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","k-TSP CV non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.750261102459632,0.522322584669805,0.75475,5.2,2.6,5.2,20,20,7
"EO/photo","AD vs CN","all_representations","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","k-TSP k=3 disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.756996987403721,0.540616685458088,0.761565476190476,6,3,6,20,20,6
"EO/photo","AD vs CN","all_representations","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","k-TSP k=3 non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.742399226590403,0.505265380724156,0.746589285714286,4.77,2.385,4.77,20,20,8
"EO/photo","AD vs CN","all_representations","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","k-TSP k=5 disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.770953821505292,0.568090701693952,0.777726190476191,8,4,8,20,20,1
"EO/photo","AD vs CN","all_representations","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","k-TSP k=5 non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.760185924369748,0.544850475612065,0.76525,6.01,3.005,6.01,20,20,4
"EO/photo","AD vs CN","all_representations","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","k-TSP k=9 disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.769958237024413,0.56972226382529,0.778071428571429,8,4,8,20,20,2
"EO/photo","AD vs CN","all_representations","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","k-TSP k=9 non-disjoint","rank_rule_sensitivity","rank_rule_sensitivity",0.764460810345485,0.549918238195392,0.768,6.01,3.005,6.01,20,20,3
"EO/photo","AD vs CN","all_representations","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","kNN","standard_ML","standard ML baseline",0.660695666261843,0.350800914615674,0.670363095238095,NA,NA,NA,20,20,15
"EO/photo","AD vs CN","all_representations","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","Lasso LR","standard_ML","standard ML baseline",0.673622953456932,0.424711621380697,0.688202380952381,NA,NA,NA,20,20,13
"EO/photo","AD vs CN","all_representations","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","Linear SVM","standard_ML","standard ML baseline",0.690684025254072,0.41915236452225,0.703196428571429,NA,NA,NA,20,20,11
"EO/photo","AD vs CN","all_representations","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","Majority","standard_ML","standard ML baseline",0.356411483253589,0,0.5,NA,NA,NA,20,20,19
"EO/photo","AD vs CN","all_representations","Channel-band absolute PSD/bandpower","PSD_ABSOLUTE_CHANNEL_BAND","PSD/bandpower","Primary k-TSP","primary_kTSP","pre-specified primary compact rank-rule model",0.757210217070511,0.543831622094147,0.765464285714286,7.74,3.87,7.74,20,20,5
